1419360380,100,90,
1419360382,100,92,
1419360384,100,92,MO
1419360386,100,93,
1419360388,100,94,
1419360390,100,94,MO
1419360392,100,95,
1419360394,100,94,
1419360396,100,95,MO
1419360398,100,95,
1419360400,100,95,
1419360402,100,96,
1419360404,100,97,
1419360406,100,97,
1419360408,100,98,
1419360410,100,96,
1419360412,100,96,
1419360414,99,96,
1419360416,99,95,
1419360418,100,95,
1419360420,100,96,
1419360422,100,97,
1419360424,100,98,
1419360426,100,98,
1419360428,99,98,MO
1419360430,99,99,
1419360432,99,99,
1419360434,99,99,
1419360436,99,99,
1419360438,99,100,
1419360440,99,100,
1419360442,99,99,
1419360444,99,99,
1419360446,98,99,
1419360448,98,100,
1419360450,98,99,
1419360452,99,100,
1419360454,99,100,
1419360456,99,99,
1419360458,99,98,
1419360460,100,98,
1419360462,100,98,
1419360464,100,97,
1419360466,100,96,
1419360468,100,95,
1419360470,100,96,
1419360472,100,96,
1419360474,100,99,
1419360476,100,103,
1419360478,100,105,
1419360480,100,105,
1419360482,100,104,
1419360484,100,100,
1419360486,100,98,
1419360488,99,98,
1419360490,97,100,
1419360492,97,101,
1419360494,98,101,
1419360496,98,101,
1419360498,98,101,
1419360500,98,101,
1419360502,98,100,
1419360504,98,100,
1419360506,99,100,
1419360508,99,100,
1419360510,99,97,
1419360512,99,97,
1419360514,99,99,
1419360516,99,99,
1419360518,99,100,
1419360520,99,102,
1419360522,100,104,
1419360524,99,104,
1419360526,99,104,
1419360528,99,102,
1419360530,99,100,
1419360532,99,99,
1419360534,98,97,MO
1419360536,98,98,
1419360538,98,98,
1419360540,98,97,
1419360542,98,97,
1419360544,99,97,
1419360546,99,98,MO
1419360548,99,98,
1419360550,98,98,
1419360552,98,98,
1419360554,98,96,
1419360556,99,95,
1419360558,99,95,
1419360560,99,96,
1419360562,99,97,
1419360564,99,97,
1419360566,99,96,
1419360568,99,95,
1419360570,99,95,
1419360572,99,98,
1419360574,99,101,
1419360576,99,101,
1419360578,99,102,
1419360580,98,103,
1419360582,98,102,
1419360584,99,100,
1419360586,99,98,
1419360588,99,97,
1419360590,99,97,
1419360592,100,99,
1419360594,100,103,
1419360596,100,106,
1419360598,100,108,MO
1419360600,100,106,
1419360602,100,100,
1419360604,100,99,MO
1419360606,100,99,
1419360608,100,97,
1419360610,100,95,
1419360612,99,94,
1419360614,99,95,
1419360616,98,96,
1419360618,99,97,
1419360620,99,100,
1419360622,99,98,
1419360624,99,98,
1419360626,99,97,
1419360628,99,95,
1419360630,99,97,
1419360632,99,98,
1419360634,99,99,
1419360636,99,100,
1419360638,98,100,
1419360640,98,100,MO
1419360642,98,101,
1419360644,98,103,
1419360646,99,100,
