1419375600,99,80,
1419375602,99,80,
1419375604,99,83,
1419375606,99,88,
1419375608,99,92,
1419375610,99,92,
1419375612,99,91,
1419375614,99,89,
1419375616,99,85,
1419375618,99,82,
1419375620,100,83,MO
1419375622,100,86,
1419375624,100,90,
1419375626,100,95,
1419375628,100,95,
1419375630,100,91,
1419375632,100,89,
1419375634,100,83,
1419375636,100,82,
1419375638,100,82,
1419375640,100,83,MO
1419375642,100,89,
1419375644,100,88,MO
1419375646,100,90,MO
1419375648,100,89,MO
1419375650,100,98,
1419375652,100,103,
1419375654,100,108,
1419375656,100,108,
1419375658,100,105,
1419375660,100,99,
1419375662,100,93,
1419375664,100,88,
1419375666,100,90,
1419375668,100,90,
1419375670,100,89,
1419375672,100,85,
1419375674,100,83,
1419375676,100,82,
1419375678,100,80,
1419375680,100,79,
1419375682,100,80,
1419375684,100,81,
1419375686,100,81,
1419375688,100,80,
1419375690,100,80,
1419375692,100,81,
1419375694,100,80,
1419375696,100,81,
1419375698,100,81,
1419375700,100,83,
1419375702,100,83,
1419375704,100,83,
1419375706,100,83,
1419375708,100,82,
1419375710,100,83,
1419375712,100,83,
1419375714,100,82,
1419375716,100,81,
1419375718,100,81,
1419375720,100,81,
1419375722,100,81,
1419375724,100,80,
1419375726,100,80,
1419375728,100,80,
1419375730,100,81,
1419375732,100,79,
1419375734,100,80,
1419375736,99,81,
1419375738,99,81,
1419375740,99,82,
1419375742,99,82,
1419375744,99,82,
1419375746,99,83,
1419375748,99,82,
1419375750,99,84,
1419375752,99,85,
1419375754,99,85,
1419375756,99,84,
1419375758,99,85,
1419375760,99,84,
1419375762,99,83,
1419375764,99,81,
1419375766,99,81,
1419375768,99,80,
1419375770,99,81,
1419375772,99,82,
1419375774,99,82,
1419375776,99,83,
1419375778,99,83,
1419375780,99,84,
1419375782,99,85,
1419375784,99,85,
1419375786,99,86,
1419375788,99,87,
1419375790,99,86,
1419375792,99,86,
1419375794,99,86,
1419375796,99,87,
1419375798,99,86,
1419375800,99,86,
1419375802,99,86,
1419375804,99,86,
1419375806,99,87,
1419375808,99,86,
1419375810,99,87,
1419375812,99,86,
1419375814,99,85,
1419375816,99,86,
1419375818,99,87,
1419375820,99,87,
1419375822,99,87,
1419375824,99,87,
1419375826,99,87,
1419375828,99,88,
1419375830,99,87,
1419375832,99,87,
1419375834,99,87,
1419375836,99,88,
1419375838,99,88,
1419375840,99,88,
1419375842,100,87,
1419375844,100,88,
1419375846,100,87,
1419375848,100,87,
1419375850,100,86,
1419375852,100,85,
1419375854,100,86,
1419375856,100,86,
1419375858,99,86,
1419375860,99,86,
1419375862,99,85,
1419375864,99,83,
1419375866,99,83,
1419375868,99,82,
1419375870,99,81,
1419375872,99,81,
1419375874,99,81,
1419375876,99,83,
1419375878,99,82,
1419375880,99,84,
1419375882,99,85,
1419375884,99,86,
1419375886,99,87,
1419375888,99,86,
1419375890,99,87,
1419375892,99,85,
1419375894,99,84,
1419375896,99,84,
1419375898,99,84,
1419375900,99,82,
1419375902,99,82,
1419375904,99,81,
1419375906,99,81,
1419375908,99,80,
1419375910,99,80,
1419375912,99,82,
1419375914,99,82,
1419375916,99,83,
1419375918,99,83,
1419375920,99,83,
1419375922,99,85,
1419375924,99,84,
1419375926,99,84,
1419375928,99,83,
1419375930,99,83,
1419375932,99,84,
1419375934,99,85,
1419375936,99,85,
1419375938,99,85,
1419375940,99,85,
1419375942,99,85,
1419375944,99,86,
1419375946,99,85,
1419375948,99,85,
1419375950,99,85,
1419375952,99,84,
1419375954,99,85,
1419375956,99,86,
1419375958,99,86,
1419375960,99,85,
1419375962,99,85,
1419375964,99,84,
1419375966,99,84,
1419375968,99,84,
1419375970,98,84,
1419375972,98,84,
1419375974,98,82,
1419375976,98,83,
1419375978,98,84,
1419375980,98,86,
1419375982,98,85,
1419375984,98,86,
1419375986,98,83,
1419375988,99,84,
1419375990,99,85,
1419375992,99,84,
1419375994,99,86,
1419375997,99,84,
1419375998,99,85,
1419376001,99,84,
1419376003,99,84,
1419376005,99,85,
1419376007,99,85,
1419376009,99,85,
1419376011,99,84,
1419376013,99,86,
1419376015,99,86,
1419376017,99,86,
1419376019,98,84,
1419376021,98,83,
1419376023,98,83,
1419376025,99,82,
1419376027,100,82,
1419376029,100,82,
1419376031,100,83,
1419376033,100,83,
1419376035,100,82,
1419376037,100,83,
1419376039,100,83,
1419376041,100,83,
1419376043,100,84,
1419376045,100,84,
1419376047,100,85,
1419376049,100,86,
1419376051,100,86,
1419376053,100,86,
1419376055,99,86,
1419376057,99,85,
1419376059,99,86,
1419376061,99,86,
1419376063,99,86,
1419376065,99,86,
1419376067,99,87,
1419376069,99,88,
1419376071,99,87,
1419376073,99,88,
1419376075,99,88,
1419376077,99,87,
1419376079,99,86,
1419376081,99,86,
1419376083,99,86,
1419376085,99,87,
1419376087,99,87,
1419376089,99,86,
1419376091,99,85,
1419376093,99,86,
1419376095,99,85,
1419376097,99,85,
1419376099,99,83,
1419376101,99,84,
1419376103,99,84,
1419376105,99,84,
1419376107,99,84,
1419376109,99,84,
1419376111,99,82,
1419376113,99,82,
1419376115,99,81,
1419376117,99,82,
1419376119,99,83,
1419376121,99,84,
1419376123,99,85,
1419376125,99,85,
1419376127,99,85,
1419376129,99,85,
1419376131,99,86,
1419376133,99,86,
1419376135,99,85,
1419376137,99,85,
1419376139,99,86,
1419376141,99,86,
1419376143,99,87,
1419376145,99,87,
1419376147,99,87,
1419376149,99,88,
1419376151,99,87,
1419376153,99,88,
1419376155,99,87,
1419376157,99,87,
1419376159,99,87,
1419376161,99,85,
1419376163,99,85,
1419376165,99,86,
1419376167,99,85,
1419376169,99,86,
1419376171,99,87,
1419376173,99,87,
1419376175,99,88,
1419376177,99,88,
1419376179,99,88,
1419376181,99,88,
1419376183,99,88,
1419376185,99,88,
1419376187,99,90,
1419376189,99,91,
1419376191,98,91,
