1419533381,100,105,
1419533383,100,106,
1419533385,100,108,
1419533387,100,108,
1419533389,100,107,
1419533391,100,105,
1419533393,100,105,
1419533395,100,106,
1419533397,100,108,
1419533399,100,105,
1419533401,100,105,
1419533403,100,105,
1419533405,100,103,
1419533407,100,103,
1419533409,100,102,
1419533411,100,101,
1419533413,100,102,
1419533415,100,100,MO
1419533417,100,104,
1419533419,100,105,MO
1419533421,100,104,
1419533423,100,106,
1419533425,100,107,
1419533427,99,108,
1419533429,99,108,
1419533431,100,106,
1419533433,100,106,MO
1419533435,100,107,MO
1419533437,100,111,
1419533439,100,112,
1419533441,100,113,
1419533443,100,111,
1419533445,100,109,
1419533447,100,109,
1419533449,100,108,
1419533451,100,110,
1419533453,100,111,
1419533455,100,110,
1419533457,100,112,
1419533459,100,112,
1419533461,100,113,
1419533463,100,112,
1419533465,100,110,
1419533467,100,109,
1419533469,100,107,
1419533471,100,105,
1419533473,100,105,
1419533475,100,105,
1419533477,100,105,
1419533479,100,105,
1419533481,100,104,
1419533483,100,104,
1419533485,100,104,
1419533487,100,104,
1419533489,100,107,
1419533491,100,111,
1419533493,100,110,
1419533495,100,110,
1419533497,100,108,
1419533499,100,107,MO
1419533501,100,105,
1419533503,100,105,
1419533505,100,104,
1419533507,100,104,
1419533509,100,103,
1419533511,100,103,
1419533513,100,104,
1419533515,100,104,
1419533517,100,103,
1419533519,100,103,
1419533521,100,104,
1419533523,100,105,
1419533525,100,105,MO
1419533527,100,106,
1419533529,100,104,
1419533531,100,104,
1419533533,100,105,
1419533535,100,107,
1419533537,100,105,
1419533539,100,105,
1419533541,100,106,
1419533543,100,105,
1419533545,100,105,
1419533547,100,106,MO
1419533549,100,106,
1419533551,100,108,
1419533553,100,110,
1419533555,100,110,
1419533557,100,107,
1419533559,100,107,
1419533561,100,111,
1419533563,100,111,
1419533565,100,112,
1419533567,100,110,
1419533569,100,109,
1419533571,100,109,
1419533573,100,107,
1419533575,100,106,
1419533577,100,108,
1419533579,100,113,
1419533581,100,116,
1419533583,100,113,
1419533585,100,110,
1419533587,100,110,
1419533589,100,106,
1419533591,99,108,
1419533593,99,106,MO
1419533595,100,108,MO
1419533597,100,108,
1419533599,100,108,
1419533601,100,108,
1419533603,99,109,
1419533605,99,105,
1419533607,98,106,
1419533609,99,105,
1419533611,100,104,
1419533613,100,103,
1419533615,100,103,
1419533617,100,104,
1419533619,100,103,
1419533621,100,104,MO
1419533623,100,105,MO
1419533625,100,105,
1419533627,100,105,
1419533629,100,104,
1419533631,100,107,
1419533633,99,108,
1419533635,99,109,
1419533637,100,107,
1419533639,100,109,
1419533641,100,110,
1419533643,100,107,
1419533645,100,106,
1419533647,100,105,
1419533649,100,104,
1419533651,100,105,
1419533653,100,106,
1419533655,100,104,
1419533657,100,103,
1419533659,100,104,
1419533661,100,106,
1419533663,100,107,MO
1419533665,100,109,
1419533667,100,109,
1419533669,100,110,
1419533671,100,109,
1419533673,100,109,
1419533675,100,110,
1419533677,100,109,
1419533679,100,106,
1419533681,100,105,
1419533683,100,104,
1419533685,100,100,MO
1419533687,100,104,MO
1419533689,100,101,
1419533691,100,100,MO
1419533693,100,99,MO
1419533695,100,103,MO
1419533697,100,103,
1419533699,100,103,
1419533701,100,104,
1419533703,100,107,
1419533705,100,112,
1419533707,100,112,
1419533709,100,110,
1419533711,100,104,
1419533713,100,99,
1419533715,100,96,
1419533717,100,95,
1419533719,100,99,
1419533721,100,97,
1419533723,100,96,
1419533725,100,96,
1419533727,100,95,
1419533729,99,96,
1419533731,98,95,
1419533733,98,94,
1419533735,98,92,
1419533737,99,92,
1419533739,100,93,
1419533741,100,92,
1419533743,100,94,MO
1419533745,100,96,
1419533747,100,95,
1419533749,100,96,MO
1419533751,99,96,MO
1419533753,99,96,MO
1419533755,99,98,
1419533757,99,98,
1419533759,99,101,
1419533761,99,101,
1419533763,100,100,
1419533765,100,98,
1419533767,100,99,
1419533769,100,100,
1419533771,99,102,MO
1419533773,99,102,
1419533775,99,100,
1419533777,99,99,
1419533779,99,97,
1419533781,99,95,MO
1419533783,99,95,MO
1419533785,98,97,
1419533787,98,100,
1419533789,98,102,
1419533791,98,103,
1419533793,98,105,
1419533795,100,107,
1419533797,100,104,
1419533799,100,104,
1419533801,100,104,
1419533803,100,106,
1419533805,100,103,
1419533807,100,102,
1419533809,100,101,
1419533811,100,100,
1419533813,100,100,MO
1419533815,100,104,
1419533817,100,104,
1419533819,100,103,
1419533821,100,102,
1419533823,100,104,MO
1419533825,100,104,MO
1419533827,100,102,
1419533829,100,102,
1419533831,99,102,
1419533833,100,99,
1419533835,100,96,
1419533837,100,95,
1419533839,100,96,MO
1419533841,100,96,MO
1419533843,100,98,
1419533845,99,103,
1419533847,98,109,MO
1419533849,95,109,MO
1419533851,94,109,
1419533853,94,105,
1419533855,94,105,MO
1419533857,96,106,
1419533859,97,106,
1419533861,99,103,
1419533863,100,102,
1419533865,100,102,
1419533867,100,102,
1419533869,100,101,MO
1419533871,100,102,
1419533873,100,103,
1419533875,100,104,MO
1419533877,100,105,
1419533879,100,106,
1419533881,100,105,
1419533883,100,104,MO
1419533885,100,106,
1419533887,100,107,
1419533889,100,106,
1419533891,100,107,
1419533893,100,106,
1419533895,100,108,
1419533897,100,108,
1419533899,100,106,
1419533901,100,105,
1419533903,100,106,MO
1419533905,100,107,MO
1419533907,100,109,
1419533909,99,109,
1419533911,99,106,
1419533913,98,105,
1419533915,99,106,MO
1419533917,100,106,MO
1419533919,100,108,MO
1419533921,100,107,
1419533923,100,105,
1419533925,100,106,
1419533927,100,104,
1419533929,100,105,
1419533931,100,106,
1419533933,100,107,MO
1419533935,99,108,
1419533937,98,107,
1419533939,96,106,MO
1419533941,91,109,
1419533943,90,109,MO
1419533945,91,109,
1419533947,93,109,MO
1419533949,97,112,
1419533951,99,112,
1419533953,100,111,
1419533955,99,111,MO
1419533957,99,111,MO
1419533959,100,110,
1419533961,100,108,
1419533963,100,107,
1419533965,100,109,
1419533967,100,108,
1419533969,99,107,
1419533971,100,106,
1419533973,100,103,
1419533975,100,100,
1419533977,100,101,
1419533979,100,102,
1419533981,100,102,MO
1419533983,99,102,MO
1419533985,99,104,
1419533987,98,105,
1419533989,97,107,
1419533991,97,108,
1419533993,98,107,
1419533995,100,106,
1419533997,100,105,MO
1419533999,100,109,MO
1419534001,100,108,
1419534003,100,107,
1419534005,100,106,MO
1419534007,100,105,
1419534009,100,105,
1419534011,100,105,
1419534013,100,104,
1419534015,100,103,
1419534017,100,103,
1419534019,100,106,
1419534021,100,105,
1419534023,100,105,
1419534025,100,105,
1419534027,100,105,
1419534029,100,105,
1419534031,100,106,
1419534033,100,105,
1419534035,100,105,
1419534037,100,106,
1419534039,100,108,MO
1419534041,100,109,
1419534043,99,109,
1419534045,98,106,
1419534047,97,104,
1419534049,97,102,
1419534051,99,101,
1419534053,100,101,
1419534055,100,101,
1419534057,100,101,
1419534059,100,102,
1419534061,100,102,
1419534063,100,102,
1419534065,100,103,
1419534067,100,101,
1419534069,100,101,MO
1419534071,100,103,
1419534073,100,103,
1419534075,100,102,
1419534077,100,101,MO
1419534079,100,104,MO
1419534081,100,106,
1419534083,99,108,
1419534085,99,107,
1419534087,99,101,
1419534089,99,97,
1419534091,100,93,
1419534093,100,92,
1419534095,100,93,
1419534097,100,95,
1419534099,100,98,
1419534101,100,99,
1419534103,100,100,
1419534105,100,101,
1419534107,100,101,
1419534109,100,102,MO
1419534111,100,103,MO
1419534113,100,104,MO
1419534115,100,106,
1419534117,100,106,
1419534119,100,104,
1419534121,100,100,
1419534123,100,98,
1419534125,100,98,
1419534127,100,96,MO
1419534129,100,98,
1419534131,100,98,
1419534133,100,100,
1419534135,100,100,
1419534137,100,103,
1419534139,100,104,MO
1419534141,100,106,
1419534143,100,103,
1419534145,100,102,MO
1419534147,100,101,
1419534149,100,102,
1419534151,100,101,
1419534153,100,100,
1419534155,100,100,
1419534157,100,100,
1419534159,100,100,
1419534161,100,101,MO
1419534163,100,102,
1419534165,100,104,
1419534167,100,103,
1419534169,100,103,
1419534171,100,102,MO
1419534173,100,103,
1419534175,100,103,
1419534177,100,100,
1419534179,100,100,MO
1419534181,100,101,
1419534183,100,102,
1419534185,98,102,
1419534187,98,102,MO
1419534189,99,103,MO
1419534191,99,105,
1419534193,99,102,
1419534195,99,102,
1419534197,99,100,
1419534199,100,99,
1419534201,100,99,MO
1419534203,100,99,MO
1419534205,100,100,
1419534207,100,104,MO
1419534209,100,105,MO
1419534211,100,106,
1419534213,100,107,
1419534215,100,103,
1419534217,100,105,
1419534219,100,106,
1419534221,100,105,
1419534223,100,103,
1419534225,100,102,MO
1419534227,100,103,
1419534229,100,101,
1419534231,100,102,
1419534233,100,101,
1419534235,100,102,
1419534237,100,101,
1419534239,100,101,
1419534241,100,102,
1419534243,100,103,
1419534245,100,102,
1419534247,100,102,
1419534249,100,102,MO
1419534251,100,101,
1419534253,100,102,
1419534255,100,103,
1419534257,100,103,
1419534259,100,103,MO
1419534261,99,101,
1419534263,99,104,MO
1419534265,99,106,
1419534267,98,109,MO
1419534269,97,109,
1419534271,96,106,
1419534273,97,104,
1419534275,99,103,
1419534277,100,101,
1419534279,100,101,
1419534281,100,101,
1419534283,100,101,
1419534285,100,99,
1419534287,100,96,
1419534289,100,97,
1419534291,100,99,
1419534293,100,100,
1419534295,100,105,
1419534297,100,105,MO
1419534299,100,105,
1419534301,100,107,
1419534303,100,106,MO
1419534305,100,107,
1419534307,100,108,
1419534309,99,106,
1419534311,99,99,
1419534313,99,94,
1419534315,100,95,
1419534317,100,96,
1419534319,100,95,MO
1419534321,99,97,MO
1419534323,99,99,
1419534325,99,97,
1419534327,99,94,
1419534329,99,92,
1419534331,98,93,MO
1419534333,97,93,MO
1419534335,97,97,
1419534337,95,100,MO
1419534339,96,101,
1419534341,97,101,
1419534343,98,102,MO
1419534345,99,102,MO
1419534347,100,106,
1419534349,100,109,
1419534351,99,111,
1419534353,100,109,
1419534355,99,106,MO
1419534357,99,106,
1419534359,100,109,
1419534361,100,107,
1419534363,100,105,
1419534365,100,102,
1419534367,100,102,
1419534369,100,103,
1419534371,100,103,
1419534373,100,103,
1419534375,100,101,MO
1419534377,100,103,
1419534379,100,102,
1419534381,100,101,
1419534383,100,99,
1419534385,100,96,
1419534387,100,93,
1419534389,100,94,
1419534391,100,93,
1419534393,100,98,MO
1419534395,100,100,
1419534397,100,103,
1419534399,100,106,
1419534401,100,108,
1419534403,100,109,
1419534405,100,108,
1419534407,100,108,
1419534409,100,108,MO
1419534411,100,109,
1419534413,100,109,MO
1419534415,100,109,
1419534417,100,107,MO
1419534419,100,110,
1419534421,100,110,
1419534423,97,110,
1419534425,96,110,
1419534427,95,109,
1419534429,95,106,
1419534431,95,104,
1419534433,96,105,
1419534435,97,105,
1419534437,99,105,
1419534439,100,106,
1419534441,100,102,
1419534443,100,99,
1419534445,100,98,
1419534447,100,99,MO
1419534449,100,100,MO
1419534451,100,101,
1419534453,100,102,
1419534455,98,105,MO
1419534457,96,105,MO
1419534459,94,103,MO
1419534461,90,103,
1419534463,90,103,
1419534465,92,105,
1419534467,94,108,
1419534469,96,106,
1419534471,98,102,
1419534473,100,99,
1419534475,100,97,
1419534477,100,96,
1419534479,100,96,
1419534481,100,97,MO
1419534483,100,97,
1419534485,100,96,
1419534487,100,97,MO
1419534489,100,99,MO
1419534491,100,102,MO
1419534493,100,103,
1419534495,100,105,
1419534497,100,106,
1419534499,99,107,MO
1419534501,98,106,
1419534503,98,105,
1419534505,96,103,MO
1419534507,96,103,
1419534509,95,106,
1419534511,94,107,
1419534513,96,107,
1419534515,97,104,MO
1419534517,97,103,
1419534519,97,103,
1419534521,99,104,
1419534523,100,103,
1419534525,100,101,
1419534527,100,100,MO
1419534529,100,97,MO
1419534531,99,100,
1419534533,99,99,
1419534535,99,100,
1419534537,99,101,
1419534539,99,103,
1419534541,99,105,
1419534543,99,101,
1419534545,100,100,
1419534547,100,100,
1419534549,100,100,MO
1419534551,100,101,
1419534553,100,100,
1419534555,100,103,
1419534557,100,103,MO
1419534559,100,102,
1419534561,100,102,
1419534563,100,102,
1419534565,100,101,
1419534567,100,100,
1419534569,100,101,
1419534571,100,102,
1419534573,100,102,
1419534575,100,101,
1419534577,100,101,
1419534579,100,98,
1419534581,100,98,
1419534583,100,98,
1419534585,100,97,MO
1419534587,100,99,
1419534589,100,101,
1419534591,100,102,
1419534593,100,101,
1419534595,100,100,MO
1419534597,100,101,
1419534599,100,103,
1419534601,100,102,
1419534603,100,102,
1419534605,100,100,
1419534607,100,100,
1419534609,100,99,
1419534611,100,99,MO
1419534613,100,100,
1419534615,100,103,
1419534617,100,103,MO
1419534619,100,103,
1419534621,100,104,
1419534623,100,102,
1419534625,100,105,
1419534627,100,104,
