1419548752,99,91,
1419548754,99,90,
1419548756,99,90,
1419548758,99,89,
1419548760,99,88,
1419548762,99,88,
1419548764,99,88,
1419548766,99,88,
1419548768,99,87,
1419548770,99,88,
1419548772,99,87,
1419548774,99,87,
1419548776,99,88,
1419548778,99,88,
1419548780,99,89,
1419548782,99,88,
1419548784,99,89,
1419548786,99,87,
1419548788,99,87,
1419548790,99,86,
1419548792,99,86,
1419548794,99,86,
1419548796,99,87,
1419548798,99,86,
1419548800,99,87,
1419548802,99,87,
1419548804,99,87,
1419548806,99,87,
1419548808,99,87,
1419548810,99,88,
1419548812,99,87,
1419548814,99,87,
1419548816,99,87,
1419548818,99,87,
1419548820,99,86,
1419548822,99,87,
1419548824,99,86,
1419548826,99,87,
1419548828,99,88,
1419548830,99,88,
1419548832,99,88,
1419548834,99,87,
1419548836,99,88,
1419548838,99,88,
1419548840,99,89,
1419548842,99,88,
1419548844,99,89,
1419548846,99,89,
1419548848,99,90,
1419548850,99,90,
1419548852,99,92,
1419548854,99,91,
1419548856,99,91,
1419548858,99,91,
1419548860,99,92,
1419548862,99,93,
1419548864,99,92,
1419548866,99,93,
1419548868,99,92,
1419548870,99,92,
1419548872,99,90,
1419548874,99,90,
1419548876,99,90,
1419548878,99,89,
1419548880,99,89,
1419548882,99,89,
1419548884,99,90,
1419548886,99,89,
1419548888,99,90,
1419548890,99,90,
1419548892,99,90,
1419548894,99,90,
1419548896,99,90,
1419548898,99,90,
1419548900,99,90,
1419548902,99,89,
1419548904,99,90,
1419548906,99,90,
1419548908,99,91,
1419548910,99,92,
1419548912,99,93,
1419548914,99,92,
1419548916,99,91,
1419548918,98,89,
1419548920,98,89,
1419548922,98,88,
1419548924,98,88,
1419548926,98,86,
1419548928,98,87,
1419548930,98,88,
1419548932,98,89,
1419548934,98,90,
1419548936,99,91,
1419548938,99,92,
1419548940,99,91,
1419548942,98,91,
1419548944,99,91,
1419548946,99,90,
1419548948,99,90,
1419548950,99,90,
1419548952,99,88,
1419548954,99,89,
1419548956,99,88,
1419548958,99,89,
1419548960,99,89,
1419548962,98,89,
1419548964,98,89,
1419548966,98,88,
1419548968,98,90,
1419548970,98,89,
1419548972,98,89,
1419548974,98,89,
1419548976,98,89,
1419548978,98,89,
1419548980,98,89,
1419548982,98,90,
1419548984,98,89,
1419548986,98,89,
1419548988,98,87,
1419548990,98,88,
1419548992,98,88,
1419548994,98,89,
1419548996,98,89,
1419548998,98,90,
1419549000,98,90,
1419549002,98,88,
1419549004,98,88,
1419549006,99,88,
1419549008,99,88,
1419549010,98,88,
1419549012,98,88,
1419549014,98,89,
1419549016,99,88,
1419549018,99,89,
1419549020,99,88,
1419549022,99,89,
1419549024,99,91,
1419549026,99,92,
1419549028,98,93,
1419549030,98,92,
1419549032,98,91,
1419549034,98,91,
1419549036,98,90,
1419549038,98,90,
1419549040,98,89,
1419549042,98,89,
1419549044,98,88,
1419549046,98,88,
1419549048,98,89,
1419549050,98,89,
1419549052,98,86,
1419549054,98,85,
1419549056,98,83,
1419549058,98,85,
1419549060,98,83,
1419549062,98,84,
1419549064,98,83,
1419549066,98,83,
1419549068,99,82,
1419549070,99,83,
1419549072,100,84,
1419549074,100,84,
1419549076,100,83,
1419549078,100,84,
1419549080,100,84,
1419549082,100,85,
1419549084,100,85,
1419549086,99,85,
1419549088,99,85,
1419549090,99,86,
1419549092,99,86,
1419549094,99,85,
1419549096,99,87,
1419549098,99,87,
1419549100,99,87,
1419549102,99,86,
1419549104,99,87,
1419549106,99,86,
1419549108,98,86,
1419549110,99,87,
1419549112,99,86,
1419549114,99,85,
1419549116,99,85,
1419549118,99,85,
1419549120,99,83,
1419549122,99,83,
1419549124,99,82,
1419549126,99,84,
1419549128,99,85,
1419549130,99,85,
1419549132,99,86,
1419549134,99,86,
1419549136,99,87,
1419549138,99,86,
1419549140,99,86,
1419549142,99,87,
1419549144,98,87,
1419549146,98,88,
1419549148,98,88,
1419549150,99,89,
1419549152,99,89,
1419549154,99,88,
1419549156,99,89,
1419549158,99,87,
1419549160,99,87,
1419549162,99,87,
1419549164,99,88,
1419549166,99,89,
1419549168,99,89,
1419549170,99,89,
1419549172,99,89,
1419549174,99,91,
1419549176,99,91,
1419549178,99,91,
1419549180,99,90,
1419549182,99,89,
1419549184,99,87,
1419549186,99,87,
1419549188,99,88,
1419549190,99,87,
1419549192,98,86,
1419549194,98,84,
1419549196,98,86,
1419549198,98,85,
1419549200,98,86,
1419549202,98,87,
1419549204,98,89,
1419549206,98,90,
1419549208,98,89,
1419549210,98,90,
1419549212,99,89,
1419549214,99,88,
1419549216,99,87,
1419549218,99,87,
1419549220,99,86,
1419549222,99,86,
1419549224,99,84,
1419549226,99,86,
1419549228,99,88,
1419549230,99,89,
1419549232,99,86,
1419549234,99,85,
1419549236,99,84,
1419549238,99,84,
1419549240,100,85,
1419549242,100,85,
1419549244,100,84,
1419549246,100,83,
1419549248,100,82,
1419549250,100,84,
1419549252,100,85,
1419549254,100,86,
1419549256,100,85,
1419549258,100,87,
1419549260,100,87,
1419549262,99,89,
1419549264,99,91,
1419549266,99,91,
1419549268,99,90,
1419549270,99,91,
1419549272,99,91,
1419549274,99,89,
1419549276,99,88,
1419549278,99,86,
1419549280,99,86,
1419549282,99,87,
1419549284,99,87,
1419549286,99,87,
1419549288,99,86,
1419549290,99,87,
1419549292,99,88,
1419549294,99,89,
1419549296,99,89,
1419549298,99,88,
1419549300,99,88,
1419549302,99,86,
1419549304,99,87,
1419549306,99,87,
1419549308,99,87,
1419549310,99,87,
1419549312,99,86,
1419549314,99,86,
1419549316,99,86,
1419549318,99,88,
1419549320,99,87,
1419549322,99,88,
1419549324,99,89,
1419549326,99,88,
1419549328,99,89,
1419549330,99,89,
1419549332,99,90,
1419549334,99,92,
1419549336,99,93,
1419549338,99,93,
1419549340,99,94,
1419549342,99,93,
1419549344,99,92,
1419549346,99,93,
1419549348,99,93,
1419549350,99,91,
1419549352,99,92,
1419549354,99,90,
1419549356,99,90,
1419549358,99,92,
1419549360,99,92,
1419549362,99,92,
1419549364,99,92,
1419549366,99,93,
1419549368,99,92,
1419549370,99,92,
1419549372,99,91,
1419549374,99,90,
1419549376,99,90,
1419549378,99,89,
1419549380,99,88,
1419549382,99,88,
1419549384,99,87,
1419549386,99,88,
1419549388,99,89,
1419549390,99,89,
1419549392,99,90,
1419549394,98,90,
1419549396,98,89,
1419549398,98,90,
1419549400,99,89,
1419549402,99,90,
1419549404,99,87,
1419549406,99,87,
1419549408,99,86,
1419549410,99,87,
1419549412,99,88,
1419549414,99,87,
1419549416,99,87,
1419549418,99,87,
1419549420,99,86,
1419549422,99,87,
1419549424,99,87,
1419549426,99,86,
1419549428,99,86,
1419549430,99,86,
1419549432,99,87,
1419549434,99,86,
1419549436,99,86,
1419549438,99,87,
1419549440,99,87,
1419549442,99,87,
1419549444,99,89,
1419549446,99,90,
1419549448,99,91,
1419549450,99,92,
1419549452,99,93,
1419549454,99,92,
1419549456,99,90,
1419549458,99,90,
1419549460,99,90,
1419549462,99,91,
1419549464,99,91,
1419549466,99,91,
1419549468,99,91,
1419549470,99,90,
1419549472,99,88,
1419549474,99,87,
1419549476,99,87,
1419549478,99,87,
1419549480,99,87,
1419549482,99,87,
1419549484,99,86,
1419549486,99,87,
1419549488,99,87,
1419549490,99,89,
1419549492,99,88,
1419549494,99,87,
1419549496,99,87,
1419549498,99,87,
1419549500,99,87,
1419549502,99,87,
1419549504,99,86,
1419549506,99,87,
1419549508,99,87,
1419549510,98,87,
1419549512,98,84,
1419549514,98,85,
1419549516,98,86,
1419549518,98,87,
1419549520,98,85,
1419549522,98,85,
1419549524,98,85,
1419549526,98,84,
1419549528,98,85,
1419549530,98,86,
1419549532,98,87,
1419549534,98,88,
1419549536,98,88,
1419549538,98,88,
1419549540,98,86,
1419549542,98,87,
1419549544,98,85,
1419549546,98,85,
1419549548,98,84,
1419549550,98,82,
1419549552,98,84,
1419549554,98,84,
1419549556,98,85,
1419549558,98,83,
1419549560,98,85,
1419549562,98,85,
1419549564,98,86,
1419549566,98,86,
1419549568,98,86,
1419549570,98,87,
1419549572,98,87,
1419549574,98,87,
1419549576,98,87,
1419549578,98,85,
1419549580,98,86,
1419549582,98,85,
1419549584,98,85,
1419549586,98,84,
1419549588,98,84,
1419549590,98,85,
1419549592,98,85,
1419549594,98,86,
1419549596,98,85,
1419549598,98,85,
1419549600,99,86,
1419549602,99,86,
1419549604,99,86,
1419549606,99,86,
1419549608,99,86,
1419549610,99,85,
1419549612,99,85,
1419549614,99,84,
1419549616,99,84,
1419549618,99,84,
1419549620,98,85,
1419549622,98,86,
1419549624,98,85,
1419549626,98,85,
1419549628,98,85,
1419549630,98,86,
1419549632,98,88,
1419549634,98,89,
1419549636,99,89,
1419549638,99,90,
1419549640,99,90,
1419549642,99,90,
1419549644,99,90,
1419549646,99,89,
1419549648,98,89,
1419549650,98,88,
1419549652,99,87,
1419549654,98,86,
1419549656,98,86,
1419549658,98,85,
1419549660,98,86,
1419549662,98,85,
1419549664,98,85,
1419549666,98,84,
1419549668,98,85,
1419549670,98,85,
1419549672,98,84,
1419549674,98,84,
1419549676,98,83,
1419549678,98,83,
1419549680,98,83,
1419549682,98,84,
1419549684,98,84,
1419549686,98,84,
1419549688,98,82,
1419549690,98,83,
1419549692,98,85,
1419549694,98,84,
1419549696,98,83,
1419549698,98,83,
1419549700,98,84,
1419549702,98,83,
1419549704,99,84,
1419549706,99,83,
1419549708,99,83,
1419549710,100,84,
1419549712,100,84,
1419549714,100,84,
1419549716,100,83,
1419549718,100,85,
1419549720,100,86,
1419549722,100,86,
1419549724,100,87,
1419549726,100,87,
1419549728,99,86,
1419549730,99,84,
1419549732,99,85,
1419549734,99,86,
1419549736,99,87,
1419549738,99,88,
1419549740,99,87,
1419549742,99,87,
1419549744,99,88,
1419549746,99,87,
1419549748,99,86,
1419549750,99,87,
1419549752,99,86,
1419549754,99,85,
1419549756,99,85,
1419549758,99,85,
1419549760,99,87,
1419549762,99,89,
1419549764,99,90,
1419549766,98,90,
1419549768,98,90,
1419549770,98,88,
1419549772,98,88,
1419549774,98,88,
1419549776,98,86,
1419549778,98,86,
1419549780,98,87,
1419549782,98,87,
1419549784,98,85,
1419549786,98,83,
1419549788,99,84,
1419549790,99,86,
1419549792,99,85,
1419549794,100,85,
1419549796,99,85,
1419549798,99,87,
1419549800,100,89,
1419549802,100,90,
1419549804,99,91,
1419549806,99,89,
1419549808,99,88,
1419549810,99,87,
1419549812,99,88,
1419549814,99,88,
1419549816,99,88,
1419549818,99,88,
1419549820,99,88,
1419549822,99,88,
1419549824,99,90,
1419549826,99,91,
1419549828,99,92,
1419549830,99,93,
1419549832,99,93,
1419549834,99,93,
1419549836,99,90,
1419549838,99,90,
1419549840,99,91,
1419549842,99,89,
1419549844,99,87,
1419549846,99,87,
1419549848,99,85,
1419549850,99,86,
1419549852,99,85,
1419549854,99,83,
1419549856,99,84,
1419549858,98,83,
1419549860,98,84,
1419549862,98,84,
1419549864,98,84,
1419549866,98,85,
1419549868,99,83,
1419549870,99,84,
1419549872,99,85,
1419549874,99,85,
1419549876,99,86,
1419549878,99,85,
1419549880,98,85,
1419549882,98,86,
1419549884,98,85,
1419549886,98,84,
1419549888,98,83,
1419549890,99,83,
1419549892,99,82,
1419549894,99,82,
1419549896,99,83,
1419549898,99,83,
1419549900,99,84,
1419549902,99,85,
1419549904,99,84,
1419549906,99,84,
1419549908,99,88,
1419549910,99,91,
1419549912,99,90,
1419549914,99,87,
1419549916,99,86,
1419549918,99,84,
1419549920,100,81,
1419549922,100,79,
1419549924,100,78,
1419549926,100,78,
1419549928,100,78,
1419549930,100,79,
1419549932,100,78,
1419549934,100,78,
1419549936,100,77,
1419549938,100,79,
1419549940,100,81,
1419549942,100,83,
1419549944,100,84,
1419549946,100,86,
1419549948,100,89,
1419549950,99,91,
1419549952,99,93,
1419549954,99,93,
1419549956,99,94,
1419549958,99,93,
1419549960,99,92,
1419549962,99,91,
1419549964,99,91,
1419549966,99,89,
1419549968,99,87,
1419549970,99,85,
1419549972,99,81,
1419549974,99,80,
1419549976,100,80,
1419549978,100,80,
1419549980,100,81,
1419549982,100,84,
1419549984,100,88,
1419549986,100,92,
1419549988,100,98,
1419549990,100,102,
1419549992,100,106,
1419549994,100,108,
1419549996,100,110,
1419549998,100,103,
1419550000,100,96,
1419550002,100,88,
1419550004,100,85,
1419550006,100,90,
1419550008,100,91,
1419550010,100,85,
1419550012,100,82,
1419550014,100,82,MO
1419550016,100,84,MO
1419550018,100,90,
1419550020,100,88,
1419550022,100,88,
1419550024,100,85,
1419550026,100,84,
1419550028,99,78,
1419550030,99,76,
1419550032,99,74,
1419550034,99,80,MO
1419550036,99,83,
1419550038,98,89,
1419550040,98,85,
1419550042,98,81,
1419550044,98,78,
1419550046,99,76,
1419550048,99,73,
1419550050,99,74,
1419550052,99,72,
1419550054,99,72,
1419550056,100,72,
1419550058,100,73,MO
1419550060,100,72,MO
1419550062,100,72,MO
1419550064,100,73,
1419550066,99,85,
1419550068,100,89,
1419550070,100,84,
1419550072,100,80,
1419550074,100,77,
1419550076,100,73,
1419550078,100,72,
1419550080,100,71,
1419550082,100,75,
1419550084,100,74,
1419550086,100,76,
1419550088,100,75,
1419550090,100,77,
1419550092,100,75,
1419550094,100,76,
1419550096,100,73,
1419550098,100,76,
1419550100,100,75,
1419550102,100,75,
1419550104,100,74,
1419550106,100,72,
1419550108,100,70,
1419550110,100,73,
1419550112,100,73,
1419550114,100,74,
1419550116,100,72,
1419550118,100,74,MO
1419550120,100,75,MO
1419550122,100,75,
1419550124,100,81,
1419550126,100,85,
1419550128,100,87,
1419550130,100,80,
1419550132,100,76,
1419550134,100,73,
1419550136,100,71,
1419550138,100,69,
1419550140,100,71,
1419550142,100,70,
1419550144,100,69,
1419550146,100,73,
1419550148,100,70,
1419550150,100,72,
1419550152,100,70,
1419550154,100,74,
1419550156,100,78,
1419550158,100,79,
1419550160,100,76,
1419550162,100,74,
1419550164,100,73,
1419550166,100,73,
1419550168,100,73,
1419550170,100,72,
1419550172,100,72,
1419550174,100,71,
1419550176,100,70,
1419550178,100,73,
1419550180,100,75,
1419550182,100,76,
1419550184,100,82,
1419550186,100,82,
1419550188,100,81,
1419550190,100,76,
1419550192,100,74,
1419550194,100,74,
1419550196,100,73,
1419550198,100,75,
1419550200,100,74,
1419550202,100,75,
1419550204,100,73,
1419550206,100,71,
1419550208,100,71,
1419550210,100,71,
1419550212,100,73,
1419550214,100,72,
1419550216,100,75,
1419550218,100,75,
1419550220,100,77,
1419550222,100,73,
1419550224,100,75,
1419550226,100,74,
1419550228,100,75,
1419550230,100,72,
1419550232,100,72,
1419550234,100,71,
1419550236,100,69,
1419550238,100,70,
1419550240,100,69,
1419550242,100,71,
1419550244,100,70,
1419550246,100,70,
1419550248,100,71,
1419550250,100,74,
1419550252,100,77,
1419550254,100,80,
1419550256,100,82,
1419550258,100,84,
1419550260,100,85,
1419550262,100,84,
1419550264,100,83,
1419550266,100,83,
1419550268,100,81,
1419550270,100,81,
1419550272,100,81,
1419550274,100,81,
1419550276,100,82,
1419550278,100,82,
1419550280,100,82,
1419550282,100,83,
1419550284,100,83,
1419550286,100,83,
1419550288,100,85,
1419550290,100,85,
1419550292,100,85,
1419550294,100,84,
1419550296,100,83,
1419550298,100,82,
1419550300,100,80,
1419550302,100,82,
1419550304,100,83,
1419550306,100,85,
1419550308,100,86,
1419550310,100,84,
1419550312,100,85,
1419550314,100,81,
1419550316,100,81,
1419550318,100,78,
1419550320,100,77,
1419550322,100,77,
1419550324,100,77,
1419550326,100,77,
1419550328,100,77,
1419550330,100,76,
1419550332,100,76,
1419550334,100,75,
1419550336,100,75,
1419550338,100,75,
1419550340,100,74,
1419550342,100,73,
1419550344,99,73,
1419550346,99,74,
1419550348,99,73,
1419550350,99,74,
1419550352,99,74,
1419550354,99,74,
1419550356,99,76,
1419550358,99,75,
1419550360,99,74,
1419550362,99,75,
1419550364,99,74,
1419550366,99,75,
1419550368,99,74,
1419550370,99,75,
1419550372,99,77,
1419550374,99,76,
1419550376,99,76,
1419550378,99,75,
1419550380,99,76,
1419550382,99,77,
1419550384,99,78,
1419550386,99,76,
1419550388,99,78,
1419550390,99,79,
1419550392,99,81,
1419550394,99,81,
1419550396,99,81,
1419550398,99,77,
1419550400,99,76,
1419550402,99,75,
1419550404,99,76,
1419550406,99,78,
1419550408,99,77,
1419550410,99,78,
1419550412,99,77,
1419550414,99,78,
1419550416,99,76,
1419550418,100,77,
1419550420,100,76,
1419550422,99,76,
1419550424,99,75,
1419550426,99,75,
1419550428,99,76,
1419550430,99,76,
1419550432,99,76,
1419550434,99,76,
1419550436,99,78,
1419550438,99,79,
1419550440,99,82,
1419550442,100,86,
1419550444,100,90,
1419550446,100,91,
1419550448,99,91,
1419550450,99,89,
1419550452,100,88,
1419550454,100,86,
1419550456,100,84,
1419550458,100,82,
1419550460,100,81,
1419550462,100,78,
1419550464,100,78,
1419550466,100,75,
1419550468,100,74,
1419550470,100,74,
1419550472,100,73,
1419550474,100,74,
1419550476,100,76,
1419550478,100,78,
1419550480,100,75,
1419550482,100,78,
1419550484,100,79,
1419550486,100,79,
1419550488,100,79,
1419550490,100,79,
1419550492,100,80,
1419550494,100,80,
1419550496,99,78,
1419550498,99,77,
1419550500,99,76,
1419550502,99,77,
1419550504,99,78,
1419550506,99,81,
1419550508,100,83,
1419550510,100,82,
1419550512,99,82,
1419550514,99,81,
1419550516,99,81,
1419550518,99,79,
1419550520,99,79,
1419550522,100,76,
1419550524,100,76,
1419550526,100,75,
1419550528,100,74,
1419550530,100,73,
1419550532,100,74,
1419550534,100,74,
1419550536,100,76,
1419550538,100,78,
1419550540,99,77,
1419550542,99,78,
1419550544,99,79,
1419550546,99,77,
1419550548,99,77,
1419550550,99,77,
1419550552,99,78,
1419550554,99,78,
1419550556,99,75,
1419550558,99,76,
1419550560,99,78,
1419550562,99,81,
1419550564,99,83,
1419550566,99,85,
1419550568,99,88,
1419550570,99,89,
1419550572,99,90,
1419550574,99,91,
1419550576,99,89,
1419550578,99,87,
1419550580,99,84,
1419550582,99,83,
1419550584,99,84,
1419550586,100,85,
1419550588,100,86,
1419550590,100,86,
1419550592,100,85,
1419550594,100,84,
1419550596,100,84,
1419550598,100,84,
1419550600,100,84,
1419550602,100,84,
1419550604,100,84,
1419550606,100,83,
1419550608,99,84,
1419550610,99,84,
1419550612,99,83,
1419550614,99,81,
1419550616,99,81,
1419550618,99,80,
1419550620,99,80,
1419550622,99,79,
1419550624,99,79,
1419550626,99,79,
1419550628,99,79,
1419550630,99,80,
1419550632,99,80,
1419550634,99,81,
1419550636,99,81,
1419550638,99,81,
1419550640,99,82,
1419550642,99,81,
1419550644,99,80,
1419550646,99,80,
1419550648,99,80,
1419550650,99,80,
1419550652,99,80,
1419550654,99,80,
1419550656,99,81,
1419550658,99,80,
1419550660,99,81,
1419550662,99,80,
1419550664,99,82,
1419550666,99,84,
1419550668,99,87,
1419550670,99,89,
1419550672,99,90,
1419550674,99,89,
1419550676,98,89,
1419550678,98,86,
1419550680,99,84,
1419550682,99,82,
1419550684,99,80,
1419550686,99,78,
1419550688,99,77,
1419550690,99,78,
1419550692,99,77,
1419550694,99,77,
1419550696,99,76,
1419550698,99,77,
1419550700,99,76,
1419550702,99,78,
1419550704,99,77,
1419550706,99,78,
1419550708,99,77,
1419550710,99,78,
1419550712,99,79,
1419550714,99,79,
1419550716,99,79,
1419550718,99,79,
1419550720,99,81,
1419550722,99,81,
1419550724,99,82,
1419550726,99,82,
1419550728,99,81,
1419550730,99,82,
1419550732,98,81,
1419550734,98,82,
1419550736,99,80,
1419550738,99,82,
1419550740,99,82,
1419550742,98,80,
1419550744,98,79,
1419550746,98,79,
1419550748,98,78,
1419550750,98,78,
1419550752,98,79,
1419550754,98,79,
1419550756,98,80,
1419550758,98,80,
1419550760,99,80,
1419550762,99,80,
1419550764,98,79,
1419550766,98,78,
1419550768,98,79,
1419550770,98,78,
1419550772,98,77,
1419550774,98,77,
1419550776,98,78,
1419550778,98,78,
1419550780,98,79,
1419550782,98,81,
1419550784,98,81,
1419550786,98,82,
1419550788,98,84,
1419550790,98,86,
1419550792,98,87,
1419550794,99,90,
1419550796,99,91,
1419550798,99,91,
1419550800,99,91,
1419550802,99,90,
1419550804,99,90,
1419550806,99,88,
1419550808,99,87,
1419550810,100,85,
1419550812,100,85,
1419550814,100,87,
1419550816,100,88,
1419550818,100,88,
1419550820,100,88,
1419550822,100,87,
1419550824,100,87,
1419550826,100,86,
1419550828,100,86,
1419550830,100,85,
1419550832,99,86,
1419550834,99,88,
1419550836,99,88,
1419550838,99,89,
1419550840,99,89,
1419550842,99,88,
1419550844,99,87,
1419550846,99,85,
1419550848,99,85,
1419550850,99,85,
1419550852,99,83,
1419550854,99,82,
1419550856,99,81,
1419550858,99,81,
1419550860,99,82,
1419550862,99,81,
1419550864,99,80,
1419550866,99,80,
1419550868,99,79,
1419550870,99,79,
1419550872,99,78,
1419550874,99,79,
1419550876,99,79,
1419550878,99,79,
1419550880,99,80,
1419550882,99,80,
1419550884,99,79,
1419550886,99,80,
1419550888,99,80,
1419550890,99,81,
1419550892,99,80,
1419550894,99,80,
1419550896,99,80,
1419550898,99,80,
1419550900,99,82,
1419550902,99,80,
1419550904,98,80,
1419550906,98,78,
1419550908,98,78,
1419550910,98,77,
1419550912,98,77,
1419550914,99,78,
1419550916,99,77,
1419550918,99,78,
1419550920,98,77,
1419550922,98,78,
1419550924,98,77,
1419550926,99,78,
1419550928,99,76,
1419550930,99,77,
1419550932,99,77,
1419550934,99,79,
1419550936,99,78,
1419550938,99,79,
1419550940,99,79,
1419550942,99,79,
1419550944,99,79,
1419550946,99,80,
1419550948,99,80,
1419550950,99,79,
1419550952,99,77,
1419550954,99,77,
1419550956,99,79,
1419550958,99,83,
1419550960,99,86,
1419550962,99,87,
1419550964,99,86,
1419550966,99,85,
1419550968,99,82,
1419550970,100,83,
1419550972,100,81,
1419550974,100,81,
1419550976,100,81,
1419550978,100,81,
1419550980,100,82,
1419550982,100,81,
1419550984,100,82,
1419550986,100,84,
1419550988,100,85,
1419550990,100,87,
1419550992,100,88,
1419550994,100,89,
1419550996,99,88,
1419550998,99,88,
1419551000,99,89,
1419551002,99,89,
1419551004,99,88,
1419551006,99,85,
1419551008,99,84,
1419551010,100,83,
1419551012,100,81,
1419551014,100,79,
1419551016,100,80,
1419551018,100,80,
1419551020,100,81,
1419551022,100,80,
1419551024,100,79,
1419551026,100,80,
1419551028,99,79,
1419551030,99,80,
1419551032,99,78,
1419551034,99,79,
1419551036,99,79,
1419551038,99,81,
1419551040,99,80,
1419551042,99,81,
1419551044,99,80,
1419551046,99,80,
1419551048,99,81,
1419551050,99,80,
1419551052,99,80,
1419551054,99,80,
1419551056,99,80,
1419551058,99,80,
1419551060,99,79,
1419551062,99,80,
1419551064,99,80,
1419551066,99,79,
1419551068,99,79,
1419551070,99,80,
1419551072,99,81,
1419551074,99,81,
1419551076,99,82,
1419551078,99,81,
1419551080,98,81,
1419551082,98,78,
1419551084,99,78,
1419551086,99,76,
1419551088,99,76,
1419551090,99,78,
1419551092,99,77,
1419551094,99,78,
1419551096,99,78,
1419551098,99,79,
1419551100,99,78,
1419551102,99,78,
1419551104,99,76,
1419551106,99,76,
1419551108,99,76,
1419551110,99,76,
1419551112,99,76,
1419551114,99,77,
1419551116,99,78,
1419551118,99,77,
1419551120,99,77,
1419551122,99,76,
1419551124,99,76,
1419551126,99,76,
1419551128,99,76,
1419551130,99,77,
1419551132,99,76,
1419551134,99,77,
1419551136,99,77,
1419551138,99,78,
1419551140,99,80,
1419551142,99,80,
1419551144,98,83,
1419551146,99,84,
1419551148,99,84,
1419551150,99,85,
1419551152,99,83,
1419551154,99,81,
1419551156,99,81,
1419551158,99,79,
1419551160,99,79,
1419551162,99,78,
1419551164,99,79,
1419551166,99,78,
1419551168,99,78,
1419551170,99,76,
1419551172,99,75,
1419551174,99,76,
1419551176,99,78,
1419551178,99,78,
1419551180,99,79,
1419551182,99,79,
1419551184,99,81,
1419551186,99,83,
1419551188,99,86,
1419551190,99,88,
1419551192,99,89,
1419551194,99,90,
